"","DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","FUNCTIONING_DAY","0","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","3","4","5","6","7","8","9","AUTUMN","SPRING","SUMMER","WINTER","HOLIDAY","NO_HOLIDAY"
"2715","24/03/2018",305,0.398601398601399,0.510204081632653,0.22972972972973,0.325392802838317,0.451557093425606,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2716","24/03/2018",197,0.398601398601399,0.520408163265306,0.108108108108108,0.320324379118094,0.455017301038062,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"2717","24/03/2018",122,0.40034965034965,0.551020408163265,0.162162162162162,0.265078560567663,0.470588235294118,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2718","24/03/2018",82,0.393356643356643,0.551020408163265,0.175675675675676,0.261530663963507,0.463667820069204,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"2719","24/03/2018",113,0.384615384615385,0.510204081632653,0.0810810810810811,0.307146477445514,0.437716262975779,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2720","24/03/2018",198,0.381118881118881,0.551020408163265,0.121621621621622,0.283831728332489,0.453287197231834,0.00284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2721","24/03/2018",424,0.38986013986014,0.5,0.0540540540540541,0.280283831728332,0.437716262975779,0.0539772727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"2722","24/03/2018",456,0.424825174825175,0.408163265306122,0.337837837837838,0.284338570704511,0.423875432525952,0.196022727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2723","24/03/2018",494,0.437062937062937,0.438775510204082,0.202702702702703,0.269640141915864,0.451557093425606,0.119318181818182,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2724","24/03/2018",589,0.468531468531469,0.571428571428571,0.27027027027027,0.188545362392296,0.539792387543253,0.315340909090909,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2725","24/03/2018",806,0.496503496503496,0.530612244897959,0.418918918918919,0.183983781044095,0.548442906574395,0.644886363636364,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2726","24/03/2018",880,0.527972027972028,0.510204081632653,0.337837837837838,0.17840851495185,0.567474048442907,0.704545454545455,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2727","24/03/2018",855,0.533216783216783,0.561224489795918,0.459459459459459,0.177901672579828,0.595155709342561,0.6875,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2728","24/03/2018",1025,0.527972027972028,0.591836734693878,0.554054054054054,0.191079574252408,0.603806228373702,0.642045454545454,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2729","24/03/2018",947,0.526223776223776,0.622448979591837,0.459459459459459,0.168271667511404,0.614186851211073,0.517045454545455,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2730","24/03/2018",916,0.505244755244755,0.673469387755102,0.567567567567568,0.172326406487582,0.614186851211073,0.335227272727273,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2731","24/03/2018",736,0.468531468531469,0.775510204081633,0.405405405405405,0.132285859097821,0.614186851211073,0.127840909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2732","24/03/2018",521,0.445804195804196,0.816326530612245,0.378378378378378,0.104916371008616,0.605536332179931,0.0142045454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2733","24/03/2018",513,0.435314685314685,0.846938775510204,0.445945945945946,0.089204257475925,0.605536332179931,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2734","24/03/2018",487,0.428321678321678,0.857142857142857,0.378378378378378,0.084135833755702,0.600346020761246,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2735","24/03/2018",460,0.424825174825175,0.86734693877551,0.310810810810811,0.0709579320831221,0.600346020761246,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2736","24/03/2018",354,0.423076923076923,0.86734693877551,0.310810810810811,0.0648758236188545,0.598615916955017,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"2737","25/03/2018",372,0.423076923076923,0.857142857142857,0.189189189189189,0.0729853015712114,0.595155709342561,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2738","25/03/2018",267,0.423076923076923,0.836734693877551,0.162162162162162,0.0805879371515459,0.589965397923875,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2739","25/03/2018",195,0.416083916083916,0.836734693877551,0.175675675675676,0.0866700456158135,0.583044982698962,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2740","25/03/2018",139,0.407342657342657,0.846938775510204,0.121621621621622,0.0805879371515459,0.577854671280277,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"2741","25/03/2018",90,0.403846153846154,0.836734693877551,0.135135135135135,0.0876837303598581,0.570934256055363,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2742","25/03/2018",60,0.398601398601399,0.846938775510204,0.0945945945945946,0.0876837303598581,0.569204152249135,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"2743","25/03/2018",71,0.391608391608392,0.857142857142857,0.0945945945945946,0.084135833755702,0.565743944636678,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2744","25/03/2018",137,0.393356643356643,0.836734693877551,0.175675675675676,0.0866700456158135,0.560553633217993,0.00568181818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2745","25/03/2018",225,0.398601398601399,0.806122448979592,0.148648648648649,0.089204257475925,0.557093425605536,0.0653409090909091,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"2746","25/03/2018",331,0.421328671328671,0.744897959183674,0.175675675675676,0.0968068930562595,0.560553633217993,0.224431818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2747","25/03/2018",359,0.458041958041958,0.663265306122449,0.243243243243243,0.102382159148505,0.565743944636678,0.474431818181818,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2748","25/03/2018",466,0.498251748251748,0.571428571428571,0.27027027027027,0.118601115053218,0.567474048442907,0.644886363636364,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2749","25/03/2018",626,0.533216783216783,0.459183673469388,0.175675675675676,0.149011657374557,0.546712802768166,0.747159090909091,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2750","25/03/2018",784,0.566433566433566,0.387755102040816,0.256756756756757,0.145970603142423,0.536332179930796,0.78125,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2751","25/03/2018",882,0.592657342657343,0.377551020408163,0.324324324324324,0.145970603142423,0.551903114186851,0.744318181818182,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2752","25/03/2018",960,0.603146853146853,0.387755102040816,0.418918918918919,0.120628484541308,0.567474048442907,0.644886363636364,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2753","25/03/2018",1031,0.59965034965035,0.397959183673469,0.418918918918919,0.17181956411556,0.570934256055363,0.542613636363636,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2754","25/03/2018",911,0.587412587412587,0.408163265306122,0.310810810810811,0.230106436898125,0.567474048442907,0.363636363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2755","25/03/2018",768,0.562937062937063,0.448979591836735,0.364864864864865,0.288393309680689,0.567474048442907,0.170454545454545,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2756","25/03/2018",571,0.531468531468531,0.602040816326531,0.337837837837838,0.180942726811961,0.610726643598616,0.0227272727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2757","25/03/2018",502,0.498251748251748,0.714285714285714,0.378378378378378,0.105930055752661,0.622837370242215,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2758","25/03/2018",456,0.482517482517482,0.755102040816326,0.297297297297297,0.0973137354282818,0.621107266435986,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2759","25/03/2018",424,0.465034965034965,0.806122448979592,0.27027027027027,0.089204257475925,0.621107266435986,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2760","25/03/2018",336,0.451048951048951,0.836734693877551,0.175675675675676,0.0856563608717689,0.617647058823529,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"2761","26/03/2018",244,0.435314685314685,0.857142857142857,0.310810810810811,0.0800810947795236,0.607266435986159,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2762","26/03/2018",185,0.421328671328671,0.887755102040816,0.243243243243243,0.0638621388748099,0.602076124567474,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2763","26/03/2018",93,0.405594405594406,0.969387755102041,0.202702702702703,0.0314242270653827,0.608996539792388,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2764","26/03/2018",62,0.407342657342657,0.979591836734694,0.216216216216216,0.0228079067410035,0.614186851211073,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"2765","26/03/2018",65,0.407342657342657,0.979591836734694,0.27027027027027,0.0131779016725798,0.614186851211073,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2766","26/03/2018",98,0.405594405594406,0.989795918367347,0.202702702702703,0.00557526609224531,0.614186851211073,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"2767","26/03/2018",227,0.410839160839161,0.989795918367347,0.0675675675675676,0.026862645717182,0.619377162629758,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2768","26/03/2018",581,0.416083916083916,0.979591836734694,0.0810810810810811,0.0339584389254942,0.622837370242215,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2769","26/03/2018",983,0.423076923076923,0.918367346938776,0.189189189189189,0.0456158134820071,0.612456747404844,0.0369318181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"2770","26/03/2018",540,0.444055944055944,0.836734693877551,0.0945945945945946,0.0608210846426761,0.610726643598616,0.15625,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2771","26/03/2018",415,0.486013986013986,0.714285714285714,0.135135135135135,0.0810947795235682,0.610726643598616,0.446022727272727,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2772","26/03/2018",422,0.531468531468531,0.612244897959184,0.324324324324324,0.128737962493664,0.615916955017301,0.633522727272727,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2773","26/03/2018",492,0.566433566433566,0.540816326530612,0.337837837837838,0.162696401419159,0.617647058823529,0.752840909090909,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2774","26/03/2018",504,0.590909090909091,0.479591836734694,0.337837837837838,0.218955904713634,0.608996539792388,0.795454545454545,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2775","26/03/2018",575,0.615384615384615,0.397959183673469,0.391891891891892,0.249873289406994,0.58477508650519,0.767045454545455,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2776","26/03/2018",604,0.618881118881119,0.336734693877551,0.486486486486486,0.485554992397364,0.548442906574395,0.693181818181818,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2777","26/03/2018",819,0.620629370629371,0.336734693877551,0.459459459459459,0.440952863659402,0.550173010380623,0.556818181818182,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2778","26/03/2018",925,0.61013986013986,0.316326530612245,0.445945945945946,0.531170805879371,0.527681660899654,0.377840909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2779","26/03/2018",1477,0.590909090909091,0.336734693877551,0.391891891891892,0.563101875316776,0.525951557093426,0.170454545454545,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2780","26/03/2018",1031,0.561188811188811,0.377551020408163,0.418918918918919,0.618347693867207,0.525951557093426,0.0284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2781","26/03/2018",835,0.536363636363636,0.428571428571429,0.378378378378378,0.516979219462747,0.532871972318339,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2782","26/03/2018",798,0.513986013986014,0.551020408163265,0.202702702702703,0.337557019766852,0.572664359861592,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2783","26/03/2018",662,0.498251748251748,0.591836734693878,0.189189189189189,0.290420679168779,0.576124567474048,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2784","26/03/2018",447,0.482517482517482,0.63265306122449,0.0810810810810811,0.257475924987329,0.577854671280277,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"2785","27/03/2018",380,0.468531468531469,0.693877551020408,0.148648648648649,0.202230106436898,0.586505190311419,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2786","27/03/2018",278,0.463286713286713,0.714285714285714,0.121621621621622,0.188038520020274,0.589965397923875,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2787","27/03/2018",163,0.456293706293706,0.714285714285714,0.108108108108108,0.186011150532184,0.583044982698962,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2788","27/03/2018",127,0.452797202797203,0.724489795918367,0.121621621621622,0.177901672579828,0.583044982698962,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"2789","27/03/2018",95,0.447552447552448,0.714285714285714,0.0405405405405405,0.186517992904207,0.57439446366782,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2790","27/03/2018",110,0.451048951048951,0.642857142857143,0.108108108108108,0.208819057273188,0.551903114186851,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"2791","27/03/2018",231,0.452797202797203,0.673469387755102,0.0810810810810811,0.196654840344653,0.565743944636678,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2792","27/03/2018",705,0.45979020979021,0.683673469387755,0.0945945945945946,0.227065382665991,0.576124567474048,0.00568181818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2793","27/03/2018",1201,0.473776223776224,0.63265306122449,0.0810810810810811,0.249366447034972,0.569204152249135,0.0710227272727273,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"2794","27/03/2018",699,0.513986013986014,0.520408163265306,0.108108108108108,0.238722757222504,0.558823529411765,0.238636363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2795","27/03/2018",462,0.554195804195804,0.408163265306122,0.108108108108108,0.283324885960466,0.538062283737024,0.454545454545455,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2796","27/03/2018",560,0.587412587412587,0.408163265306122,0.256756756756757,0.314242270653827,0.567474048442907,0.553977272727273,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2797","27/03/2018",586,0.603146853146853,0.479591836734694,0.324324324324324,0.300557526609225,0.621107266435986,0.5,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2798","27/03/2018",563,0.636363636363636,0.469387755102041,0.283783783783784,0.311708058793715,0.645328719723184,0.721590909090909,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2799","27/03/2018",618,0.65034965034965,0.459183673469388,0.27027027027027,0.302584896097314,0.652249134948097,0.582386363636364,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2800","27/03/2018",636,0.659090909090909,0.459183673469388,0.364864864864865,0.328940699442473,0.660899653979239,0.508522727272727,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2801","27/03/2018",774,0.652097902097902,0.510204081632653,0.459459459459459,0.297009630005068,0.679930795847751,0.454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2802","27/03/2018",960,0.632867132867133,0.551020408163265,0.432432432432432,0.29295489102889,0.683391003460208,0.298295454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2803","27/03/2018",1521,0.604895104895105,0.612244897959184,0.418918918918919,0.280283831728332,0.683391003460208,0.130681818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2804","27/03/2018",1020,0.573426573426573,0.683673469387755,0.351351351351351,0.215408008109478,0.683391003460208,0.0198863636363636,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2805","27/03/2018",864,0.554195804195804,0.73469387755102,0.324324324324324,0.181449569183984,0.683391003460208,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2806","27/03/2018",866,0.545454545454546,0.744897959183674,0.202702702702703,0.151039026862646,0.678200692041523,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2807","27/03/2018",764,0.536363636363636,0.76530612244898,0.175675675675676,0.151545869234668,0.676470588235294,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2808","27/03/2018",527,0.527972027972028,0.755102040816326,0.202702702702703,0.166751140395337,0.664359861591695,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"2809","28/03/2018",400,0.520979020979021,0.775510204081633,0.108108108108108,0.161682716675114,0.664359861591695,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2810","28/03/2018",337,0.513986013986014,0.755102040816326,0.162162162162162,0.175874303091738,0.652249134948097,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2811","28/03/2018",225,0.512237762237762,0.76530612244898,0.256756756756757,0.188545362392296,0.653979238754325,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2812","28/03/2018",150,0.501748251748252,0.806122448979592,0.108108108108108,0.180435884439939,0.655709342560554,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"2813","28/03/2018",104,0.496503496503496,0.785714285714286,0.121621621621622,0.200202736948809,0.645328719723184,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2814","28/03/2018",107,0.489510489510489,0.816326530612245,0.108108108108108,0.17181956411556,0.647058823529412,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"2815","28/03/2018",258,0.479020979020979,0.857142857142857,0.0945945945945946,0.13887480993411,0.650519031141869,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2816","28/03/2018",741,0.479020979020979,0.836734693877551,0.148648648648649,0.130258489609731,0.643598615916955,0.0113636363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2817","28/03/2018",1353,0.491258741258741,0.785714285714286,0.0945945945945946,0.159148504815003,0.640138408304498,0.105113636363636,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"2818","28/03/2018",723,0.527972027972028,0.673469387755102,0.135135135135135,0.263051191079574,0.636678200692042,0.258522727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2819","28/03/2018",494,0.568181818181818,0.63265306122449,0.391891891891892,0.332995438418652,0.657439446366782,0.451704545454545,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2820","28/03/2018",588,0.583916083916084,0.612244897959184,0.5,0.400405473897618,0.664359861591695,0.409090909090909,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2821","28/03/2018",629,0.59965034965035,0.581632653061224,0.513513513513513,0.432843385707045,0.666089965397924,0.440340909090909,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2822","28/03/2018",723,0.617132867132867,0.551020408163265,0.418918918918919,0.526102382159149,0.667820069204152,0.463068181818182,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
